,combination,number_of_people,price_per_bag,total_price
7326,101011111010000111101111110,60,13.061046206,875.78
7327,101101011000011101010001111,60,14.349068024,929.83
7328,000000010000000000000111000,60,9.512718254,600.67
7329,010101110111100111111000111,60,14.734944749,978.94
7330,011101101111110101100111101,60,15.44745773,1028.93
7331,000111110001111101111100111,60,14.85163822,979.97
7332,001010010100010000001011000,60,10.852579991,697.76
7333,101000110110000001011100001,60,10.96792316,715.14
7334,001011111111000000101011011,60,12.764337632,839.1
7335,100111011011010101100111010,60,13.878673458,902.62
7336,010101000111010110101001001,60,13.891027265,895.03
7337,001001101001100100011010101,60,11.819041997,774.86
7338,001101111101110110101101000,60,14.392188129,941.39
7339,000011001110111010110011001,60,14.033861671,919.62
7340,001010100001101000100100111,60,11.019404486,720.55
7341,010100101000110001000111101,60,12.903886842,853.57
7342,000111001000111011000111101,60,14.178228618,932.48
7343,111000101011111100000110010,60,12.194882534,807.2
7344,110110101010000100010111001,60,12.703762659,835.2
7345,111000101110110011101101101,60,13.299586153,891.59
7346,110011110100010111110010011,60,13.322180159,895.49
7347,000111000111001011101010001,60,13.014967741,844.69
7348,110110100011000000001100011,60,11.40907041,736.53
7349,011011001110001000101110111,60,12.830600704,842.21
7350,010110110011001010111010001,60,12.800713773,834.97
7351,100011110010010110100001111,60,12.745485715,834.26
7352,100101111111011111001100111,60,14.582194888,972.14
7353,100100010100000101011110001,60,11.706223188,768.18
7354,011010110010010100010010010,60,11.398826023,743.91
7355,000011000001011100101111001,60,12.584499448,817.32
7356,010001101011001111000110101,60,12.360455742,823.12
7357,101110100000001111000011010,60,12.232706197,813.14
7358,100001010100011000110011010,60,13.088928922,847.73
7359,010011001101011110100101101,60,13.641796195,898.6
7360,111001001101001110010100110,60,12.788303325,843.32
7361,110001011111111010011110111,60,14.712528338,984.6
7362,100000110010110101011110011,60,12.10781971,810.9
7363,101101010101011001111101111,60,15.349445219,1007.75
7364,100110010001011110100110001,60,12.171212956,792.37
7365,111000100111000001001001001,60,11.381228716,743.59
7366,101110010111000111011011001,60,13.331160477,885.82
7367,010101001100011011010000010,60,13.525370393,873.6
7368,000000100010110011011101010,60,12.185147331,807.63
7369,111010110001011111101111100,60,13.183973354,889.6
7370,011110111010010011110111111,60,14.494310243,973.12
7371,111001100100010000000101011,60,12.599033454,823.79
7372,001101101100101000110011000,60,14.00043879,906.81
7373,011110111110110111110110011,60,14.650272545,990.53
7374,111010001010100000011001010,60,11.71647147,751.98
7375,111001111001001001110111100,60,13.551702796,892.33
7376,000100100010011000110110100,60,12.252393091,790.12
7377,110101010010000010001000010,60,11.808921841,739.46
7378,011100100101001110110010010,60,12.819224054,852.08
7379,010110011100011110010010010,60,13.098310869,862.87
7380,100110101101001000000001010,60,11.984611951,777.16
7381,100010010101010011001110000,60,10.787258442,713.17
7382,111100110101111000111111100,60,15.095172311,1003.57
7383,111101010101101000010000111,60,14.100348814,910.86
7384,111111011100100111110000110,60,14.16375839,928.75
7385,000001011000110111111101001,60,13.286570821,867.63
7386,010001110111011001010101111,60,14.623271274,971.29
7387,000100000100100011000111100,60,12.011963508,793.91
7388,011000011110100100010010000,60,11.280179803,728.14
7389,000111001010111010000111011,60,14.337131396,937.44
7390,101001001011100101010010100,60,11.845175835,765.84
7391,000101000011101011100001100,60,13.348754357,850.79
7392,011101010010010111110010001,60,13.641627914,879.76
7393,000011000110011001000100000,60,11.593016223,734.57
7394,011111110010000010000100010,60,12.327266538,787.07
7395,100001010111110001100000001,60,12.067522091,766.24
7396,010011010000010001100111000,60,12.121911881,777.14
7397,011011010111110100011000000,60,13.061097848,835.83
7398,000110111110000010011100101,60,12.202515966,800.69
7399,011101010100001100101011110,60,14.077603684,916.75
7400,011011101101011000001110000,60,12.584150392,823.87
7401,110000010000011100110010100,60,11.370924953,731.34
7402,000001010000000100001001000,60,10.403541667,644.25
7403,010110001001000100001100001,60,10.761349961,683.17
7404,011101110011011111011101100,60,15.454417682,1016.05
7405,011001010110111011110100001,60,14.034291897,912.94
7406,001100101001000111100111000,60,11.819667121,780.89
7407,101011100011011001000101100,60,12.851620841,832.62
7408,111011100000000001011100101,60,11.780960859,766.73
7409,111101010011100000111100000,60,13.263507279,832.78
7410,011010011110100011011001011,60,12.935295304,857.88
7411,110110001101100101010100111,60,13.002756707,865.23
7412,110010101111010101110001011,60,13.098787753,874.54
7413,101010010111011011000110010,60,11.9702551,796.03
7414,001110001001010111000111100,60,12.366527415,817.58
7415,101101011000100000110000111,60,12.694055769,803.58
7416,111110111001111110010110100,60,14.047818264,936.67
7417,100011011001110001101111101,60,13.207363149,867.72
7418,110010110111011001011111100,60,13.805317811,928.0
7419,010000010000010011011001101,60,11.700471826,761.83
7420,110111010010110011000011101,60,14.35838044,936.62
7421,100101001010100111001000001,60,12.11823422,772.06
7422,001011000000111000110100100,60,12.307065285,779.59
7423,000001010001101001011011110,60,13.028522993,853.25
7424,000110100000010110110001010,60,12.292296024,800.26
7425,111110100100001101010010100,60,12.675492573,840.17
7426,111100011000000101100111010,60,12.268116195,800.23
7427,101101000101110111111011010,60,15.009001832,997.95
7428,011110100010010110110010101,60,12.819697359,843.45
7429,011100001101111100110101011,60,14.68684977,967.13
7430,010000010111000001111011000,60,11.869083333,772.33
7431,101001101111011111001001010,60,13.629844175,904.59
7432,000010101011011111001110011,60,11.872552147,803.61
7433,101010101110011111101011010,60,13.036326318,881.28
7434,000110110000111000110011011,60,13.695120363,898.06
7435,100110100001100010001011001,60,11.918145145,784.46
7436,101011001111011011010011111,60,14.456761924,969.08
7437,011110000101000111101110101,60,12.387827144,828.57
7438,110100100110111010000111111,60,14.578258591,983.01
7439,010010111111111100110100001,60,13.274009158,874.31
7440,001111111110000111010011110,60,14.452671089,966.04
7441,000101110110101101100101010,60,14.362887955,937.45
7442,111100101111101000010100110,60,13.546206647,890.86
7443,011010010110100110100010111,60,11.874997896,790.79
7444,101101101001011001101110010,60,13.334267338,870.2
7445,010110100011011110110110110,60,13.693305128,913.75
7446,101111001100010011111100101,60,13.729748735,897.19
7447,010001001110011110011001000,60,13.502610589,873.91
7448,001000011000010010100011000,60,10.533600944,671.57
7449,110110011010111100100001111,60,14.054389994,910.78
7450,100110101011110110001110100,60,12.52327994,831.37
7451,001000101101111101110001010,60,13.140890471,873.23
7452,011011101100001001000100001,60,11.851618561,769.25
7453,010100101010010001111011001,60,13.176886842,859.95
7454,000011011111010101111100101,60,13.07344053,853.53
7455,010001000001101010101110001,60,12.025134525,780.16
7456,001111110001111100010010000,60,13.718112788,884.91
7457,110010100010110101000111111,60,12.796416932,866.04
7458,010100001001010100100101000,60,11.824482982,748.77
7459,011001011011100110101111000,60,13.041601761,849.31
7460,001010001011111100111000000,60,11.789608725,749.55
7461,110111011100100110010011011,60,14.62473422,969.9
7462,000111100101010111010111101,60,14.601064963,984.56
7463,110101011011100000001000100,60,12.370733799,771.88
7464,011011101001001001010110111,60,12.839346735,856.33
7465,110011010101010100111101100,60,13.623794818,888.2
7466,000011110000110100000101101,60,12.426184789,807.32
7467,110100011000011111011010001,60,12.906895285,846.46
7468,000110110010010101000011010,60,12.27611613,802.64
7469,000011001111110000010101001,60,13.238509975,855.62
7470,000110100011010101101110111,60,12.467593403,831.35
7471,111001011010101100010011110,60,13.815952796,901.87
7472,110001001001000000100010111,60,10.966100078,704.72
7473,000100110000010000100001000,60,11.11371732,693.41
7474,010011000100000000100011010,60,11.612833333,748.22
7475,110101111100110110011010001,60,14.356358403,949.96
7476,001000010001000001111101110,60,11.300511364,734.15
7477,001010010110000110111101011,60,12.265779642,811.68
7478,011011001101100000110111011,60,13.650893187,903.5
7479,010011110110000110001101100,60,12.713902116,836.6
7480,010000111101010111001110001,60,11.689043044,791.24
7481,100100010011011000110000100,60,12.066785948,754.1
7482,011010010111110000010100011,60,12.434102899,811.21
7483,111100101101011100011110010,60,13.628535196,910.06
7484,100101000010100010011000000,60,11.996796841,750.1
7485,001011010110111010111100111,60,14.194264119,933.43
7486,111101100001100011110110110,60,13.89463757,923.98
7487,101011001010011111001000111,60,12.52280359,818.49
7488,010001100000000001100110001,60,10.772084416,695.16
7489,101011010010011011010100111,60,13.116037928,856.91
7490,100000111100011100100110111,60,11.862171856,796.02
7491,110101101100111010100000001,60,13.763611554,889.38
7492,101100001100101101010100100,60,12.496984425,813.7
7493,100111001000011100010001001,60,13.413709438,852.04
7494,000101010100110111000101110,60,14.043591659,924.07
7495,010010101011110000001100010,60,11.241737067,729.43
7496,100110100101010010110100011,60,12.514485598,827.87
7497,111010110010000000100010010,60,10.356382395,665.31
7498,111000011110000010000101010,60,11.404804142,741.79
7499,101000110101111010101101110,60,13.247300735,886.63
7500,110001110111011001010001110,60,14.270849557,938.89
7501,011001010101001101001100001,60,12.127477899,784.14
7502,010000011000101011000110100,60,10.99521458,720.78
7503,100110011101100011000100100,60,11.715983138,763.91
7504,000011110110101001011101011,60,14.059105424,931.2
7505,100110010111111101111111101,60,15.331957665,1024.92
7506,001000010100111011100111000,60,12.505338433,826.07
7507,101000000110000001111011101,60,11.758419192,773.81
7508,101110001001011001011101110,60,13.482118529,882.56
7509,001010011011101111100111011,60,12.854480995,861.18
7510,001111100100100110001000100,60,12.42685384,806.41
7511,011111011101001010011011000,60,14.419545272,939.28
7512,100110011100111100111111011,60,14.762945549,984.12
7513,111000001100111010001101000,60,12.491816397,816.83
7514,011100000001010101100100110,60,11.779964795,759.58
7515,111110111001101011101000011,60,13.073619767,860.05
7516,110110011001111010101011110,60,14.104598567,930.44
7517,101000000000100111100111111,60,11.63434115,784.09
7518,010011000100000100010111001,60,12.377505051,811.6
7519,010111111110101010000101011,60,14.901070705,980.72
7520,110100110000011101010001111,60,13.751902109,906.71
7521,101001001100100111111011000,60,13.014550174,860.63
7522,111110111011010111011000110,60,13.423406383,888.63
7523,101001000001111000010010000,60,11.991880761,761.88
7524,010011101100110111101001010,60,13.605347517,905.8
7525,111100001111100100010111101,60,13.924250213,923.91
7526,011011101111100110111001110,60,14.292637475,953.08
7527,100111101000100101100001110,60,13.094581021,851.24
7528,010010011110100111110100001,60,12.112353384,798.31
7529,000000111100101000111011000,60,12.153959289,797.17
7530,001110100010000110111000101,60,11.729604922,759.67
7531,001011100110111001100001111,60,14.030421526,924.1
7532,110101110101000111010110011,60,13.852607447,931.54
7533,010001100010001000111110101,60,12.455541932,810.54
7534,101000010000110110111111111,60,12.98924311,873.09
7535,010101010010011101110010111,60,14.33453703,931.44
7536,011111101000011101011111010,60,15.054850672,998.94
7537,110101100000110110010100100,60,13.413046024,872.08
7538,110000000101101000110011101,60,12.630684789,833.31
7539,101000010110111111100111001,60,13.343940706,891.39
7540,010011101111001100000001100,60,12.730407702,826.6
7541,010100101101001000111010111,60,12.962626922,860.98
7542,010011110101010000111100010,60,12.766128151,831.55
7543,011000000010111010001010100,60,11.499223354,744.06
7544,101011100001001000001111001,60,12.127914407,792.62
7545,101100001100100000010001100,60,12.101596353,773.79
7546,000010001001001111110100010,60,10.904343549,714.85
7547,100111101110111011111001111,60,16.075333777,1070.92
7548,100110110110001000011101111,60,13.701420784,905.92
7549,000001001100001011111100110,60,12.266958628,805.08
7550,100101111111010111010101101,60,14.964584594,994.23
7551,110110111110100101100100011,60,12.98409004,857.61
7552,001101101101100100010001100,60,13.569693576,880.39
7553,011100011100010010110011110,60,13.599600827,896.17
7554,000011110101110101101101001,60,13.444438757,887.82
7555,001111011110110100100001111,60,14.562350587,942.42
7556,110110110000111101011001111,60,14.627193776,972.4
7557,111101000101000000010110001,60,12.732401218,821.28
7558,001000101011001110000110011,60,10.92266155,728.82
7559,100010001100000100011001101,60,11.058760792,721.8
7560,000010111101110001111100111,60,12.597662753,845.15
7561,110000001111110011011111110,60,13.724482438,931.89
7562,011000001010010010011010101,60,11.265967106,733.44
7563,011100011111101000011001100,60,13.921248314,896.97
7564,001110001010001110110110011,60,12.525240799,822.25
7565,100000110001101000111110000,60,11.28167577,734.98
7566,111000000101000010110111110,60,12.175465067,816.41
7567,011100010100111000110001000,60,13.72117628,874.59
7568,011001011000100000110100001,60,11.733726521,738.06
7569,101010101100101001010100110,60,11.903321844,793.65
7570,100010011011011101101000000,60,11.021555695,698.63
7571,011111101101000100110100110,60,13.522804687,885.77
7572,010101010000111011010000111,60,14.150925258,917.48
7573,000001110100010101010100111,60,12.43741098,824.04
7574,110010010101101110111001000,60,12.902498522,847.2
